mapping_rate	data	section
48.33	pig	All
59.81	pig	All
47.39	pig	All
48.29	pig	All
50.29	pig	All
57.67	pig	All
53.96	pig	All
47.68	pig	All
60.76	pig	All
51.76	pig	All
49.58	pig	All
54.36	pig	All
56.76	pig	All
51.24	pig	All
48.35	pig	All
47.74	pig	All
51.46	pig	All
47.22	pig	All
50.06	pig	All
53.8	pig	All
50.96	pig	All
49.92	pig	All
50.39	pig	All
55.5	pig	All
51.83	pig	All
48.84	pig	All
54.02	pig	All
52.95	pig	All
49.51	pig	All
53.04	pig	All
47.41	pig	All
62.44	pig	All
59.82	pig	All
61.92	pig	All
48.17	pig	All
46.1	pig	All
49.13	pig	All
55.42	pig	All
60.38	pig	All
65.23	pig	All
50.03	pig	All
59.19	pig	All
51.91	pig	All
50.54	pig	All
45.55	pig	All
46.08	pig	All
58.47	pig	All
58.38	pig	All
61.13	pig	All
61.17	pig	All
46.42	pig	All
51.02	pig	All
46.63	pig	All
48.22	pig	All
47.16	pig	All
59.2	pig	All
65.21	pig	All
62.34	pig	All
57.81	pig	All
59.03	pig	All
49.29	pig	All
52.99	pig	All
46.76	pig	All
56.58	pig	All
78.46	pig	All
62.73	pig	All
62.57	pig	All
46.7	pig	All
65.91	pig	All
51.08	pig	All
51.39	pig	All
54.81	pig	All
60.6	pig	All
69.02	pig	All
47.48	pig	All
57.95	pig	All
62.1	pig	All
58.46	pig	All
55.52	pig	All
52.84	pig	All
64.91	pig	All
64.45	pig	All
67.39	pig	All
52.23	pig	All
49.54	pig	All
6.87	pig	All
67.84	pig	All
45.26	pig	All
65.16	pig	All
58.69	pig	All
62.01	pig	All
45.28	pig	All
63.59	pig	All
50.01	pig	All
63.31	pig	All
43.38	pig	All
62.68	pig	All
57.79	pig	All
42.14	pig	All
40.72	pig	All
41.73	pig	All
59.89	pig	All
47.52	pig	All
62.97	pig	All
57.99	pig	All
61.13	pig	All
61.17	pig	All
59.74	pig	All
63.36	pig	All
60.4	pig	All
58.7	pig	All
51.53	pig	All
45.62	pig	All
66.79	pig	All
50.1	pig	All
64.13	pig	All
61.32	pig	All
59.09	pig	All
60.29	pig	All
54.45	pig	All
57.88	pig	All
62.28	pig	All
59.77	pig	All
63.1	pig	All
58.54	pig	All
58.8	pig	All
57.22	pig	All
53.99	pig	All
62.08	pig	All
63.3	pig	All
67.12	pig	All
67.17	pig	All
59.49	pig	All
59.34	pig	All
62.52	pig	All
45.21	pig	All
57.11	pig	All
44.94	pig	All
50.46	pig	All
46.19	pig	All
44.99	pig	All
60.02	pig	All
43.87	pig	All
60.96	pig	All
54.32	pig	All
47.91	pig	All
58.85	pig	All
52.92	pig	All
57.26	pig	All
44.44	pig	All
48.1	pig	All
40.74	pig	All
60.41	pig	All
58.17	pig	All
36.72	pig	All
57.74	pig	All
44.4	pig	All
47.1	pig	All
63.24	pig	All
25.09	pig	All
53.66	pig	All
58.75	pig	All
32.94	pig	All
24.44	pig	All
25.82	pig	All
4.95	pig	All
35.46	pig	All
24.44	pig	All
57.91	pig	All
23.45	pig	All
19.16	pig	All
26.77	pig	All
31.44	pig	All
49.1	pig	All
55.01	pig	All
52.45	pig	All
43.7	pig	All
48.98	pig	All
43.52	pig	All
58.34	pig	All
37.79	pig	All
48.76	pig	All
54.54	pig	All
46.31	pig	All
49.44	pig	All
46.02	pig	All
61.4	pig	All
58.46	pig	All
54.51	pig	All
54.23	pig	All
55.84	pig	All
61.06	pig	All
59.12	pig	All
47.36	pig	All
51.13	pig	All
47.66	pig	All
49.63	pig	All
57.16	pig	All
49	pig	All
58.85	pig	All
47.1	pig	All
51.91	pig	All
53.33	pig	All
58.71	pig	All
51.23	pig	All
40.22	pig	All
54.06	pig	All
60.3	pig	All
56.58	pig	All
61.33	pig	All
54.77	pig	All
43.73	pig	All
43.02	pig	All
54.99	pig	All
30.43	pig	All
58.12	pig	All
45.26	pig	All
58.21	pig	All
46.51	pig	All
57.64	pig	All
55.35	pig	All
54.39	pig	All
51.92	pig	All
58.54	pig	All
62.17	pig	All
59.79	pig	All
59.51	pig	All
60.45	pig	All
64.25	pig	All
58.16	pig	All
61.35	pig	All
73.51	pig	All
62.19	pig	All
54.6	pig	All
60.5	pig	All
52.58	pig	All
47.22	pig	All
57.45	pig	All
63.42	pig	All
66.79	pig	All
54.24	pig	All
60.1	pig	All
60.28	pig	All
61.92	pig	All
62.89	pig	All
62.93	pig	All
71.12	pig	All
68.92	pig	All
63.09	pig	All
61.38	pig	All
65.63	pig	All
69.53	pig	All
62.18	pig	All
66.44	pig	All
58.7	pig	All
72.03	pig	All
62.87	pig	All
66.75	pig	All
66.35	pig	All
64.54	pig	All
57.47	pig	All
57.88	pig	All
69.03	pig	All
66.23	pig	All
66.05	pig	All
67.04	pig	All
56.61	pig	All
60.29	pig	All
54.06	pig	All
74.53	pig	All
71.05	pig	All
77.94	pig	All
60.78	pig	All
48.42	pig	All
48.72	pig	All
45.85	pig	All
55.81	pig	All
62.15	pig	All
60.96	pig	All
66.03	pig	All
63.06	pig	All
72.43	pig	All
41.51	pig	All
48.6	pig	All
48.25	pig	All
48.5	pig	All
57.16	pig	All
61.06	pig	All
61.73	pig	All
75.52	pig	All
63	pig	All
70.73	pig	All
57.51	pig	All
55.69	pig	All
55.23	pig	All
47.35	pig	All
55.86	pig	All
46.57	pig	All
63.51	pig	All
46.01	pig	All
63.74	pig	All
59.84	pig	All
65.18	pig	All
59	pig	All
47.17	pig	All
43.76	pig	All
58.82	pig	All
48.78	pig	All
57.92	pig	All
44.36	pig	All
50.26	pig	All
49.21	pig	All
61.81	pig	All
47.62	pig	All
61.02	pig	All
58.89	pig	All
74.74	pig	All
60.41	pig	All
73.16	pig	All
63.67	pig	All
63.05	pig	All
48.42	pig	All
57.63	pig	All
46.39	pig	All
44.8	pig	All
72.78	pig	All
61.4	pig	All
56.95	pig	All
63.13	pig	All
47.67	pig	All
41.44	pig	All
44.3	pig	All
40.84	pig	All
45.62	pig	All
49.87	pig	All
43.67	pig	All
45.14	pig	All
70.83	pig	All
44.21	pig	All
47.45	pig	All
43.59	pig	All
43.45	pig	All
45.45	pig	All
44.32	pig	All
47.9	pig	All
48.5	pig	All
49.58	pig	All
60.23	pig	All
43.54	pig	All
45.52	pig	All
61.3	pig	All
53.2	pig	All
49.26	pig	All
45.91	pig	All
49.55	pig	All
43.18	pig	All
37.55	pig	All
62.47	pig	All
46.31	pig	All
44.94	pig	All
54.08	pig	All
47.92	pig	All
45.11	pig	All
45.76	pig	All
59.92	pig	All
44.31	pig	All
45.5	pig	All
64.44	pig	All
44.54	pig	All
65.37	pig	All
48.37	pig	All
44.44	pig	All
44.93	pig	All
43.53	pig	All
72.55	pig	All
48.83	pig	All
47.88	pig	All
45.75	pig	All
44.34	pig	All
44.82	pig	All
42.35	pig	All
44.79	pig	All
43.82	pig	All
41.63	pig	All
48.06	pig	All
41.49	pig	All
45.93	pig	All
41	pig	All
42.88	pig	All
46.98	pig	All
46.25	pig	All
46.95	pig	All
43.77	pig	All
60.69	pig	All
59.22	pig	All
54.51	pig	All
67.65	pig	All
56.26	pig	All
62.32	pig	All
62.52	pig	All
57.1	pig	All
64.4	pig	All
69.42	pig	All
61.72	pig	All
65.23	pig	All
64.69	cattle	Rectum
59.95	cattle	Rectum
59.61	cattle	Rectum
64.98	cattle	Rectum
60.22	cattle	Rectum
60.66	cattle	Rectum
63.18	cattle	Rectum
60.2	cattle	Rectum
61.73	cattle	Rectum
61.28	cattle	Rectum
61.27	cattle	Rectum
58.09	cattle	Rectum
58.13	cattle	Rectum
60.13	cattle	Rectum
59.67	cattle	Rectum
64.16	cattle	Rectum
61.24	cattle	Rectum
61.19	cattle	Rectum
64.9	cattle	Rectum
59.15	cattle	Rectum
58.65	cattle	Rectum
62.78	cattle	Rectum
63.87	cattle	Rectum
58.78	cattle	Rectum
61.72	cattle	Rectum
62.77	cattle	Rectum
68.02	cattle	Rectum
64.45	cattle	Rectum
58.97	cattle	Rectum
60.37	cattle	Rectum
63.56	cattle	Rectum
59.85	cattle	Rectum
68.23	cattle	Rectum
53.68	cattle	Rectum
58.5	cattle	Rectum
64.53	cattle	Rectum
62.02	cattle	Rectum
58.53	cattle	Rectum
60.27	cattle	Rectum
57.76	cattle	Rectum
60.18	cattle	Rectum
59.33	cattle	Rectum
61.52	cattle	Rectum
63.28	cattle	Rectum
63.47	cattle	Rectum
66.19	cattle	Rectum
61.55	cattle	Rectum
57.92	cattle	Rectum
61.96	cattle	Rectum
61.95	cattle	Rectum
61.17	cattle	Rectum
59.9	cattle	Rectum
61.76	cattle	Rectum
60.43	cattle	Rectum
59.34	cattle	Rectum
61.72	cattle	Rectum
60.55	cattle	Rectum
60.17	cattle	Rectum
66.35	cattle	Rectum
61.51	cattle	Rectum
63.17	cattle	Rectum
56.59	cattle	Rectum
59.96	cattle	Rectum
60.07	cattle	Rectum
65.17	cattle	Rectum
64.02	cattle	Rectum
62.09	cattle	Rectum
61.77	cattle	Rectum
56.63	cattle	Rectum
58.75	cattle	Rectum
61.85	cattle	Rectum
67.02	cattle	Rectum
60.48	cattle	Rectum
63.88	cattle	Rectum
64.61	cattle	Rectum
61.92	cattle	Rectum
61.18	cattle	Rectum
61.75	cattle	Rectum
61.34	cattle	Rectum
62.59	cattle	Rectum
63.46	cattle	Rectum
64	cattle	Rectum
61.42	cattle	Rectum
63.67	cattle	Rectum
63.62	cattle	Rectum
62.38	cattle	Rectum
62.45	cattle	Rectum
64.07	cattle	Rectum
62.35	cattle	Rectum
63.07	cattle	Rectum
62.76	cattle	Rectum
62.77	cattle	Rectum
60.5	cattle	Rectum
60.46	cattle	Rectum
63.14	cattle	Rectum
63.7	cattle	Rectum
62.4	cattle	Rectum
65.81	cattle	Rectum
62.22	cattle	Rectum
64.31	cattle	Rectum
56.59	cattle	Rectum
55.49	cattle	Rectum
58.49	cattle	Rectum
57.64	cattle	Rectum
79.27	cattle	Stomachs
69.07	cattle	Stomachs
70.95	cattle	Stomachs
67.61	cattle	Rectum
62.24	cattle	Rectum
58.31	cattle	Rectum
66.63	cattle	Rectum
68.7	cattle	Rectum
58.16	cattle	Rectum
55.5	cattle	Rectum
67.22	cattle	Rectum
68.28	cattle	Rectum
65.83	cattle	Rectum
73.92	cattle	Rectum
58.95	cattle	Rectum
56.38	cattle	Rectum
56.01	cattle	Rectum
57.01	cattle	Rectum
58.91	cattle	Rectum
56.8	cattle	Rectum
64.76	cattle	Rectum
65.46	cattle	Rectum
64.42	cattle	Rectum
65.04	cattle	Rectum
57.06	cattle	Rectum
63.82	cattle	Rectum
66.35	cattle	Rectum
66.17	cattle	Rectum
67.02	cattle	Rectum
64.22	cattle	Rectum
64.93	cattle	Rectum
67.92	cattle	Rectum
67.75	cattle	Rectum
54.61	cattle	Rectum
57.56	cattle	Rectum
66.36	cattle	Rectum
61.25	cattle	Rectum
65.89	cattle	Rectum
69.6	cattle	Rectum
62.77	cattle	Rectum
66.03	cattle	Rectum
84.06	cattle	Rectum
71.99	cattle	Rectum
70.16	cattle	Rectum
66.82	cattle	Rectum
63.39	cattle	Rectum
67.23	cattle	Rectum
64.27	cattle	Rectum
67.74	cattle	Rectum
61.81	cattle	Rectum
64.28	cattle	Rectum
66	cattle	Rectum
64.94	cattle	Rectum
62.87	cattle	Rectum
63.71	cattle	Rectum
66.8	cattle	Rectum
61.89	cattle	Rectum
61.77	cattle	Rectum
61.98	cattle	Rectum
64.29	cattle	Rectum
65.29	cattle	Rectum
66.06	cattle	Rectum
66.29	cattle	Rectum
63.89	cattle	Rectum
62.86	cattle	Rectum
64.96	cattle	Rectum
68.94	cattle	Rectum
64.39	cattle	Rectum
62.61	cattle	Rectum
64.77	cattle	Rectum
65.9	cattle	Rectum
63.66	cattle	Rectum
61.25	cattle	Rectum
64.9	cattle	Rectum
65.98	cattle	Rectum
57.13	cattle	Rectum
72.39	cattle	Rectum
63.76	cattle	Rectum
64.84	cattle	Rectum
66.18	cattle	Rectum
76.75	cattle	Rectum
59.06	cattle	Rectum
74.1	cattle	Rectum
65.55	cattle	Rectum
68.37	cattle	Rectum
60.57	cattle	Rectum
60.49	cattle	Rectum
65.76	cattle	Rectum
59.66	cattle	Rectum
62.75	cattle	Rectum
71.38	cattle	Rectum
65.65	cattle	Rectum
70.4	cattle	Rectum
68.96	cattle	Rectum
59.52	cattle	Rectum
57.24	cattle	Rectum
56.05	cattle	Rectum
59.2	cattle	Rectum
57.93	cattle	Rectum
59.61	cattle	Rectum
55.56	cattle	Rectum
59.1	cattle	Rectum
62.44	cattle	Rectum
56.8	cattle	Rectum
60.67	cattle	Rectum
61.46	cattle	Rectum
59.6	cattle	Rectum
57.05	cattle	Rectum
59.5	cattle	Rectum
67.05	cattle	Rectum
56.44	cattle	Rectum
57.9	cattle	Rectum
57.23	cattle	Rectum
56.91	cattle	Rectum
65.19	cattle	Rectum
71.58	cattle	Rectum
66.15	cattle	Rectum
68.04	cattle	Rectum
72.8	cattle	Rectum
69.92	cattle	Rectum
68.03	cattle	Rectum
63.02	cattle	Rectum
62.72	cattle	Rectum
61.58	cattle	Rectum
62.13	cattle	Rectum
61.5	cattle	Rectum
62.55	cattle	Rectum
63.73	cattle	Rectum
62.44	cattle	Rectum
61.5	cattle	Rectum
60.97	cattle	Rectum
62.85	cattle	Rectum
63.4	cattle	Rectum
85.16	cattle	Stomachs
87.18	cattle	Stomachs
82.71	cattle	Stomachs
81.93	cattle	Stomachs
80.12	cattle	Stomachs
81.93	cattle	Stomachs
82.15	cattle	Stomachs
86.55	cattle	Stomachs
80.84	cattle	Stomachs
82.59	cattle	Stomachs
84.19	cattle	Stomachs
83.19	cattle	Stomachs
79.67	cattle	Stomachs
79.38	cattle	Stomachs
86.56	cattle	Stomachs
79.17	cattle	Stomachs
82.92	cattle	Stomachs
71.86	cattle	Stomachs
86.34	cattle	Stomachs
88.3	cattle	Stomachs
71.57	cattle	Stomachs
81.58	cattle	Stomachs
72.78	cattle	Stomachs
78.7	cattle	Stomachs
77	cattle	Stomachs
72.79	cattle	Stomachs
84.28	cattle	Stomachs
71.08	cattle	Stomachs
82.28	cattle	Stomachs
84.98	cattle	Stomachs
81.59	cattle	Stomachs
69.29	cattle	Intestines
70.63	cattle	Intestines
78.38	cattle	Intestines
56.21	cattle	Intestines
77.09	cattle	Intestines
62.41	cattle	Intestines
71.88	cattle	Intestines
68.35	cattle	Intestines
66.06	cattle	Intestines
55.92	cattle	Intestines
61.8	cattle	Intestines
73.7	cattle	Intestines
66.51	cattle	Intestines
74.06	cattle	Intestines
53.88	cattle	Intestines
61.89	cattle	Intestines
58.11	cattle	Intestines
68.7	cattle	Intestines
64.82	cattle	Intestines
67.04	cattle	Intestines
68.33	cattle	Intestines
70.7	cattle	Intestines
71.76	cattle	Intestines
45.43	cattle	Intestines
55.58	cattle	Intestines
69.61	cattle	Intestines
70.46	cattle	Intestines
61.28	cattle	Intestines
73.39	cattle	Intestines
68.31	cattle	Intestines
69.8	cattle	Intestines
54.44	cattle	Intestines
63.92	cattle	Intestines
50.74	cattle	Intestines
53.21	cattle	Intestines
35.16	cattle	Intestines
59.55	cattle	Intestines
26.74	cattle	Intestines
26.4	cattle	Intestines
28.57	cattle	Intestines
40.5	cattle	Intestines
11.98	cattle	Intestines
49.25	cattle	Intestines
51.45	cattle	Intestines
33.84	cattle	Intestines
16.91	cattle	Intestines
24.78	cattle	Intestines
19.97	cattle	Intestines
25.61	cattle	Intestines
33.5	cattle	Intestines
64.29	cattle	Intestines
69.64	cattle	Intestines
64.94	cattle	Intestines
56.86	cattle	Intestines
91.01	cattle	Stomachs
73.93	cattle	Stomachs
88.27	cattle	Stomachs
77.46	cattle	Stomachs
77.9	cattle	Stomachs
80.47	cattle	Stomachs
76.34	cattle	Stomachs
81.66	cattle	Stomachs
79.09	cattle	Stomachs
83.57	cattle	Stomachs
82	cattle	Stomachs
74.89	cattle	Stomachs
84.11	cattle	Stomachs
83.34	cattle	Stomachs
68.21	cattle	Stomachs
68.98	cattle	Stomachs
79.13	cattle	Stomachs
80.85	cattle	Stomachs
83.95	cattle	Stomachs
80.31	cattle	Stomachs
83.86	cattle	Stomachs
77	cattle	Stomachs
80.93	cattle	Stomachs
78.37	cattle	Stomachs
69.91	cattle	Stomachs
68.93	cattle	Stomachs
74.59	cattle	Stomachs
73.33	cattle	Stomachs
83.19	cattle	Stomachs
84.83	cattle	Stomachs
77.26	cattle	Intestines
76.22	cattle	Intestines
43.17	cattle	Intestines
78.17	cattle	Intestines
62.56	cattle	Intestines
71.19	cattle	Intestines
70.53	cattle	Intestines
70.61	cattle	Intestines
71.27	cattle	Intestines
58.56	cattle	Intestines
71.24	cattle	Intestines
64.37	cattle	Intestines
62.94	cattle	Intestines
63.04	cattle	Intestines
68.12	cattle	Intestines
68.21	cattle	Intestines
69.66	cattle	Intestines
57.01	cattle	Intestines
52.49	cattle	Intestines
68.7	cattle	Intestines
66.17	cattle	Intestines
68.05	cattle	Intestines
56.37	cattle	Intestines
59.22	cattle	Intestines
61.8	cattle	Intestines
62.96	cattle	Intestines
59.56	cattle	Intestines
66.97	cattle	Intestines
70.96	cattle	Intestines
69.3	cattle	Intestines
63.53	cattle	Intestines
83.51	cattle	Stomachs
71.22	cattle	Stomachs
89.65	cattle	Stomachs
62.85	cattle	Stomachs
81.17	cattle	Stomachs
84.9	cattle	Stomachs
87.08	cattle	Stomachs
79.06	cattle	Stomachs
80.91	cattle	Stomachs
81.87	cattle	Stomachs
77.78	cattle	Stomachs
81.35	cattle	Stomachs
82.98	cattle	Stomachs
80.07	cattle	Stomachs
80.81	cattle	Stomachs
81.7	cattle	Stomachs
87.5	cattle	Stomachs
78.54	cattle	Stomachs
75.2	cattle	Stomachs
82.66	cattle	Stomachs
81.69	cattle	Stomachs
73.16	cattle	Stomachs
68.05	cattle	Stomachs
74.22	cattle	Stomachs
78.17	cattle	Stomachs
71.73	cattle	Stomachs
32.02	cattle	Stomachs
84.63	cattle	Stomachs
76.27	cattle	Stomachs
70.81	cattle	Stomachs
87.64	cattle	Stomachs
82.23	cattle	Stomachs
86.32	cattle	Stomachs
85.43	cattle	Stomachs
80.92	cattle	Stomachs
88.73	cattle	Stomachs
90.09	cattle	Stomachs
87.8	cattle	Stomachs
82.43	cattle	Stomachs
74.52	cattle	Stomachs
84.62	cattle	Stomachs
80.52	cattle	Stomachs
78.54	cattle	Stomachs
83.39	cattle	Stomachs
82.12	cattle	Stomachs
87.17	cattle	Stomachs
83.28	cattle	Stomachs
84.01	cattle	Stomachs
88.11	cattle	Stomachs
91.08	cattle	Stomachs
82.79	cattle	Stomachs
76.42	cattle	Stomachs
84.31	cattle	Stomachs
80.21	cattle	Stomachs
78.3	cattle	Stomachs
82.58	cattle	Stomachs
91.31	cattle	Stomachs
81.84	cattle	Stomachs
89.84	cattle	Stomachs
80.74	cattle	Stomachs
84.17	cattle	Stomachs
80.33	cattle	Stomachs
71.57	cattle	Stomachs
89.17	cattle	Stomachs
72.6	cattle	Stomachs
92.25	cattle	Stomachs
83.35	cattle	Stomachs
85.88	cattle	Stomachs
90.21	cattle	Stomachs
89.82	cattle	Stomachs
81.27	cattle	Stomachs
88.26	cattle	Stomachs
75.71	cattle	Stomachs
76.42	cattle	Stomachs
85.98	cattle	Stomachs
79.45	cattle	Stomachs
86.48	cattle	Stomachs
77.37	cattle	Stomachs
86.74	cattle	Stomachs
72.07	cattle	Stomachs
79.61	cattle	Stomachs
61.63	cattle	Rectum
81.33	cattle	Stomachs
79.38	cattle	Stomachs
85.95	cattle	Stomachs
75.67	cattle	Stomachs
80.61	cattle	Stomachs
72.49	cattle	Stomachs
76.44	cattle	Stomachs
74.11	cattle	Stomachs
81.35	cattle	Stomachs
78.73	cattle	Stomachs
74.75	cattle	Stomachs
80.69	cattle	Stomachs
81.88	cattle	Stomachs
84.57	cattle	Stomachs
75.34	cattle	Stomachs
78.1	cattle	Stomachs
83.32	cattle	Stomachs
78.56	cattle	Stomachs
83.43	cattle	Stomachs
66.46	cattle	Stomachs
79.67	cattle	Stomachs
78.48	cattle	Stomachs
81.92	cattle	Stomachs
77	cattle	Stomachs
77.54	cattle	Stomachs
76.77	cattle	Stomachs
78.47	cattle	Stomachs
76.21	cattle	Stomachs
88.76	cattle	Stomachs
86.71	cattle	Stomachs
79.61	cattle	Stomachs
76.77	cattle	Stomachs
65.69	cattle	Stomachs
87.57	cattle	Stomachs
85.55	cattle	Stomachs
69.46	cattle	Stomachs
79.15	cattle	Stomachs
88.66	cattle	Stomachs
79.76	cattle	Stomachs
77.57	cattle	Stomachs
79.83	cattle	Stomachs
86.51	cattle	Stomachs
74.94	cattle	Stomachs
81.89	cattle	Stomachs
78.49	cattle	Stomachs
74.43	cattle	Stomachs
77.08	cattle	Stomachs
73.38	cattle	Stomachs
77.17	cattle	Stomachs
76.63	cattle	Stomachs
72.28	cattle	Stomachs
82.38	cattle	Stomachs
72.96	cattle	Stomachs
79.86	cattle	Stomachs
71.16	cattle	Stomachs
74.45	cattle	Stomachs
82.64	cattle	Stomachs
78.58	cattle	Stomachs
87.31	cattle	Stomachs
85.29	cattle	Stomachs
79.55	cattle	Stomachs
86.3	cattle	Stomachs
78.13	cattle	Stomachs
88.77	cattle	Stomachs
82.87	cattle	Stomachs
81.03	cattle	Stomachs
61.68	cattle	Rectum
62.44	cattle	Rectum
61.34	cattle	Rectum
62.73	cattle	Rectum
61.03	cattle	Rectum
62.33	cattle	Rectum
62.11	cattle	Rectum
62.39	cattle	Rectum
61.81	cattle	Rectum
63.55	cattle	Rectum
63.16	cattle	Rectum
62.54	cattle	Rectum
63.34	cattle	Rectum
79.67	cattle	Rectum
81.17	cattle	Rectum
72.23	cattle	Rectum
75.38	cattle	Rectum
69.68	cattle	Rectum
74.76	cattle	Rectum
79.67	cattle	Rectum
78.3	cattle	Rectum
80.53	cattle	Rectum
80.98	cattle	Rectum
76.36	cattle	Rectum
77.76	cattle	Rectum
72.5	cattle	Rectum
73.98	cattle	Rectum
80.55	cattle	Rectum
70.45	cattle	Rectum
76.99	cattle	Rectum
72.14	cattle	Rectum
80.06	cattle	Rectum
64.7	cattle	Rectum
80.43	cattle	Rectum
71.6	cattle	Rectum
81.12	cattle	Rectum
71.4	cattle	Rectum
69.9	cattle	Rectum
60.56	cattle	Rectum
63.85	cattle	Rectum
61.29	cattle	Rectum
65.19	cattle	Rectum
62.21	cattle	Rectum
58.77	cattle	Rectum
62.88	cattle	Rectum
62.16	cattle	Rectum
59.93	cattle	Rectum
60.97	cattle	Rectum
60.49	cattle	Rectum
61.29	cattle	Rectum
64.58	cattle	Rectum
60.9	cattle	Rectum
62.95	cattle	Rectum
59.65	cattle	Rectum
58.27	cattle	Rectum
61.64	cattle	Rectum
58.31	cattle	Rectum
60.68	cattle	Rectum
62.33	cattle	Rectum
57.27	cattle	Rectum
59.94	cattle	Rectum
60.32	cattle	Rectum
61.6	cattle	Rectum
60.39	cattle	Rectum
63.99	cattle	Rectum
59.23	cattle	Rectum
62.2	cattle	Rectum
58.18	cattle	Rectum
67.05	cattle	Rectum
67.77	cattle	Rectum
59.96	cattle	Rectum
67.48	cattle	Rectum
68.99	cattle	Rectum
65.07	cattle	Rectum
61.71	cattle	Rectum
67.56	cattle	Rectum
60.85	cattle	Rectum
67.4	cattle	Rectum
61.17	cattle	Rectum
69.82	cattle	Rectum
66.85	cattle	Rectum
68.29	cattle	Rectum
62.83	cattle	Rectum
56.09	cattle	Rectum
69.2	cattle	Rectum
70.81	cattle	Rectum
62.08	cattle	Rectum
58.55	cattle	Rectum
60.36	cattle	Rectum
58.02	cattle	Rectum
65.74	cattle	Rectum
59.3	cattle	Rectum
68.98	cattle	Rectum
58.52	cattle	Rectum
64.24	cattle	Rectum
58.74	cattle	Rectum
67.61	cattle	Rectum
63.03	cattle	Rectum
64.29	cattle	Rectum
67.46	cattle	Rectum
58.15	cattle	Rectum
63.01	cattle	Rectum
64.3	cattle	Rectum
61.73	cattle	Rectum
66.32	cattle	Rectum
63.41	cattle	Rectum
59.21	cattle	Rectum
68.47	cattle	Rectum
60.59	cattle	Rectum
64.54	cattle	Rectum
70.55	cattle	Rectum
70.59	cattle	Rectum
67.78	cattle	Rectum
72.16	cattle	Rectum
71.82	cattle	Rectum
70.07	cattle	Rectum
72.28	cattle	Rectum
66.38	cattle	Rectum
62.3	cattle	Rectum
70.86	cattle	Rectum
66.74	cattle	Rectum
71.74	cattle	Rectum
71.6	cattle	Rectum
69.67	cattle	Rectum
64.57	cattle	Rectum
71.05	cattle	Rectum
68.98	cattle	Rectum
64.37	cattle	Rectum
75.29	cattle	Rectum
73.19	cattle	Rectum
65.01	cattle	Rectum
71.55	cattle	Rectum
70.7	cattle	Rectum
66.67	cattle	Rectum
61.33	cattle	Rectum
72.78	cattle	Rectum
76.32	cattle	Rectum
59.9	cattle	Rectum
60.89	cattle	Rectum
71.19	cattle	Rectum
68.83	cattle	Rectum
60.33	cattle	Rectum
68.17	cattle	Rectum
69.07	cattle	Rectum
68.82	cattle	Rectum
64.35	cattle	Rectum
55.88	cattle	Rectum
62.3	cattle	Rectum
66.09	cattle	Rectum
67.32	cattle	Rectum
64.32	cattle	Rectum
58.67	cattle	Rectum
63.01	cattle	Rectum
56.25	cattle	Rectum
64.85	cattle	Rectum
68.77	cattle	Rectum
57.14	cattle	Rectum
64.95	cattle	Rectum
58.75	cattle	Rectum
65.51	cattle	Rectum
68.01	cattle	Rectum
68.39	cattle	Rectum
59.72	cattle	Rectum
67.48	cattle	Rectum
64.69	cattle	All
59.95	cattle	All
59.61	cattle	All
64.98	cattle	All
60.22	cattle	All
60.66	cattle	All
63.18	cattle	All
60.2	cattle	All
61.73	cattle	All
61.28	cattle	All
61.27	cattle	All
58.09	cattle	All
58.13	cattle	All
60.13	cattle	All
59.67	cattle	All
64.16	cattle	All
61.24	cattle	All
61.19	cattle	All
64.9	cattle	All
59.15	cattle	All
58.65	cattle	All
62.78	cattle	All
63.87	cattle	All
58.78	cattle	All
61.72	cattle	All
62.77	cattle	All
68.02	cattle	All
64.45	cattle	All
58.97	cattle	All
60.37	cattle	All
63.56	cattle	All
59.85	cattle	All
68.23	cattle	All
53.68	cattle	All
58.5	cattle	All
64.53	cattle	All
62.02	cattle	All
58.53	cattle	All
60.27	cattle	All
57.76	cattle	All
60.18	cattle	All
59.33	cattle	All
61.52	cattle	All
63.28	cattle	All
63.47	cattle	All
66.19	cattle	All
61.55	cattle	All
57.92	cattle	All
61.96	cattle	All
61.95	cattle	All
61.17	cattle	All
59.9	cattle	All
61.76	cattle	All
60.43	cattle	All
59.34	cattle	All
61.72	cattle	All
60.55	cattle	All
60.17	cattle	All
66.35	cattle	All
61.51	cattle	All
63.17	cattle	All
56.59	cattle	All
59.96	cattle	All
60.07	cattle	All
65.17	cattle	All
64.02	cattle	All
62.09	cattle	All
61.77	cattle	All
56.63	cattle	All
58.75	cattle	All
61.85	cattle	All
67.02	cattle	All
60.48	cattle	All
63.88	cattle	All
64.61	cattle	All
61.92	cattle	All
61.18	cattle	All
61.75	cattle	All
61.34	cattle	All
62.59	cattle	All
63.46	cattle	All
64	cattle	All
61.42	cattle	All
63.67	cattle	All
63.62	cattle	All
62.38	cattle	All
62.45	cattle	All
64.07	cattle	All
62.35	cattle	All
63.07	cattle	All
62.76	cattle	All
62.77	cattle	All
60.5	cattle	All
60.46	cattle	All
63.14	cattle	All
63.7	cattle	All
62.4	cattle	All
65.81	cattle	All
62.22	cattle	All
64.31	cattle	All
56.59	cattle	All
55.49	cattle	All
58.49	cattle	All
57.64	cattle	All
79.27	cattle	All
69.07	cattle	All
70.95	cattle	All
67.61	cattle	All
62.24	cattle	All
58.31	cattle	All
66.63	cattle	All
68.7	cattle	All
